order_id,product_id,customer_id,price,quantity,order_date,shipping_date,order_status,payment_method,revenue,month_year,month_name,year,month_number,product_category,product_name,unit_cost_usd,profit
812548074,216739,20896797,160.77,1,2023-01-14,2023-01-16,Delivered,Debit Card,160.77,2023-01,Jan,2023,1,Electronics,Smart Watch,36.99,123.78
251857566,246316,43374088,153.59,5,2023-02-09,2023-02-13,Shipped,Debit Card,767.95,2023-02,Feb,2023,2,Clothing,Running Jacket,48.71,524.4000000000001
475617211,876646,61536717,96.05,4,2024-02-13,2024-02-14,Delivered,PayPal,384.2,2024-02,Feb,2024,2,Clothing,Cargo Shorts,8.69,349.44
433108786,126225,32520277,51.03,5,2024-10-27,2024-10-29,Cancelled,Debit Card,255.15,2024-10,Oct,2024,10,Electronics,Bluetooth Speaker,22.88,140.75
804433388,671858,55728776,185.3,4,2024-01-16,2024-01-21,Shipped,Debit Card,741.2,2024-01,Jan,2024,1,Home & Kitchen,Air Fryer,110.01,301.16
849987147,216739,77491435,250.52,1,2024-06-20,2024-06-26,Delivered,Apple Pay,250.52,2024-06,Jun,2024,6,Electronics,Smart Watch,36.99,213.53
810962214,770487,55657579,64.42,1,2023-11-16,2023-11-22,Processing,Apple Pay,64.42,2023-11,Nov,2023,11,Electronics,Wireless Headphones,27.87,36.55
520861681,877572,96911784,111.62,5,2023-06-10,2023-06-11,Delivered,PayPal,558.1,2023-06,Jun,2023,6,Electronics,USB-C Hub,46.28,326.70000000000005
238460786,216739,15614174,274.33,4,2023-10-19,2023-10-26,Processing,PayPal,1097.32,2023-10,Oct,2023,10,Electronics,Smart Watch,36.99,949.3599999999999
738920648,356787,41523529,166.88,2,2023-09-18,2023-09-23,Delivered,Google Pay,333.76,2023-09,Sep,2023,9,Electronics,Mechanical Keyboard,38.72,256.32
861104727,216739,38195995,173.45,2,2023-07-02,2023-07-05,Returned,Google Pay,346.9,2023-07,Jul,2023,7,Electronics,Smart Watch,36.99,272.91999999999996
190966348,207473,87844239,233.86,5,2023-12-05,2023-12-10,Processing,PayPal,1169.3000000000002,2023-12,Dec,2023,12,Clothing,Graphic Tee,66.43,837.1500000000001
432411019,671858,46023439,70.69,1,2024-11-15,2024-11-19,Returned,Debit Card,70.69,2024-11,Nov,2024,11,Home & Kitchen,Air Fryer,110.01,-39.32000000000001
700138002,216739,10289289,263.63,3,2023-06-18,2023-06-22,Delivered,Credit Card,790.89,2023-06,Jun,2023,6,Electronics,Smart Watch,36.99,679.92
504456327,126225,85017682,146.78,3,2024-03-11,2024-03-17,Processing,Credit Card,440.34000000000003,2024-03,Mar,2024,3,Electronics,Bluetooth Speaker,22.88,371.70000000000005
790945624,877572,83542887,147.59,3,2024-01-30,2024-02-05,Returned,Google Pay,442.77,2024-01,Jan,2024,1,Electronics,USB-C Hub,46.28,303.92999999999995
950040559,356787,68450095,284.18,3,2023-08-08,2023-08-10,Cancelled,Debit Card,852.54,2023-08,Aug,2023,8,Electronics,Mechanical Keyboard,38.72,736.38
452699013,191161,52587010,238.79,1,2024-05-16,2024-05-22,Processing,Apple Pay,238.79,2024-05,May,2024,5,Home & Kitchen,Coffee Maker,50.5,188.29
973150512,770487,49682169,204.3,4,2024-04-22,2024-04-29,Delivered,Google Pay,817.2,2024-04,Apr,2024,4,Electronics,Wireless Headphones,27.87,705.72
237217505,872246,37415205,61.9,1,2024-01-27,2024-01-30,Delivered,Apple Pay,61.9,2024-01,Jan,2024,1,Clothing,Denim Jeans,29.09,32.81
819532005,356787,55657579,105.24,3,2024-08-23,2024-08-26,Delivered,Google Pay,315.71999999999997,2024-08,Aug,2024,8,Electronics,Mechanical Keyboard,38.72,199.55999999999997
854658900,126225,58718453,196.08,4,2024-10-24,2024-10-27,Delivered,PayPal,784.32,2024-10,Oct,2024,10,Electronics,Bluetooth Speaker,22.88,692.8000000000001
990087914,388389,13446499,218.22,4,2023-02-01,2023-02-08,Processing,Apple Pay,872.88,2023-02,Feb,2023,2,Electronics,Laptop Stand,88.92,517.2
893253262,770487,86149359,187.74,2,2024-01-14,2024-01-15,Cancelled,Debit Card,375.48,2024-01,Jan,2024,1,Electronics,Wireless Headphones,27.87,319.74
835958147,191161,19510312,255.27,1,2024-03-05,2024-03-12,Shipped,Credit Card,255.27,2024-03,Mar,2024,3,Home & Kitchen,Coffee Maker,50.5,204.77
665210546,126225,42035886,223.85,3,2024-11-01,2024-11-06,Returned,PayPal,671.55,2024-11,Nov,2024,11,Electronics,Bluetooth Speaker,22.88,602.91
200344359,719176,15512205,14.1,4,2024-01-11,2024-01-16,Shipped,Credit Card,56.4,2024-01,Jan,2024,1,Home & Kitchen,Cast Iron Pan,90.67,-306.28000000000003
793663866,216739,85543051,60.04,1,2023-10-01,2023-10-02,Delivered,Google Pay,60.04,2023-10,Oct,2023,10,Electronics,Smart Watch,36.99,23.049999999999997
819896690,877572,42862209,226.57,1,2023-06-27,2023-07-03,Delivered,PayPal,226.57,2023-06,Jun,2023,6,Electronics,USB-C Hub,46.28,180.29
554629125,126225,52910691,211.91,5,2024-08-04,2024-08-11,Shipped,Credit Card,1059.55,2024-08,Aug,2024,8,Electronics,Bluetooth Speaker,22.88,945.15
645985356,216739,93131979,102.07,1,2023-03-30,2023-04-01,Returned,Debit Card,102.07,2023-03,Mar,2023,3,Electronics,Smart Watch,36.99,65.07999999999998
488509962,126225,69038700,283.53,3,2023-03-25,2023-03-31,Returned,Debit Card,850.5899999999999,2023-03,Mar,2023,3,Electronics,Bluetooth Speaker,22.88,781.9499999999999
119574893,876646,22517517,119.99,3,2023-11-14,2023-11-15,Delivered,PayPal,359.96999999999997,2023-11,Nov,2023,11,Clothing,Cargo Shorts,8.69,333.9
489336282,126225,71124923,64.58,2,2023-08-20,2023-08-27,Delivered,PayPal,129.16,2023-08,Aug,2023,8,Electronics,Bluetooth Speaker,22.88,83.4
431642423,388389,25015458,112.98,3,2023-04-05,2023-04-09,Delivered,Google Pay,338.94,2023-04,Apr,2023,4,Electronics,Laptop Stand,88.92,72.18
293555835,246316,80415568,285.39,5,2023-06-24,2023-06-25,Shipped,Debit Card,1426.9499999999998,2023-06,Jun,2023,6,Clothing,Running Jacket,48.71,1183.3999999999999
329987621,872246,84270583,197.33,3,2024-03-20,2024-03-23,Delivered,PayPal,591.99,2024-03,Mar,2024,3,Clothing,Denim Jeans,29.09,504.72
466932310,876646,12735359,158.84,2,2023-10-03,2023-10-04,Delivered,Debit Card,317.68,2023-10,Oct,2023,10,Clothing,Cargo Shorts,8.69,300.3
922653967,770487,85751409,64.05,2,2024-11-05,2024-11-11,Shipped,Google Pay,128.1,2024-11,Nov,2024,11,Electronics,Wireless Headphones,27.87,72.35999999999999
622129427,877572,42655866,103.48,1,2024-08-25,2024-08-26,Cancelled,PayPal,103.48,2024-08,Aug,2024,8,Electronics,USB-C Hub,46.28,57.2
306164050,191161,18181586,107.06,1,2024-03-07,2024-03-11,Delivered,PayPal,107.06,2024-03,Mar,2024,3,Home & Kitchen,Coffee Maker,50.5,56.56
343248743,216739,37888820,244.66,4,2023-01-23,2023-01-27,Processing,Google Pay,978.64,2023-01,Jan,2023,1,Electronics,Smart Watch,36.99,830.68
247709679,876646,94951883,80.63,3,2024-04-29,2024-05-06,Processing,PayPal,241.89,2024-04,Apr,2024,4,Clothing,Cargo Shorts,8.69,215.82
266371119,246316,24508349,231.31,5,2023-02-11,2023-02-13,Delivered,Apple Pay,1156.55,2023-02,Feb,2023,2,Clothing,Running Jacket,48.71,913.0
182855381,334053,20200074,18.27,5,2024-02-15,2024-02-20,Delivered,PayPal,91.35,2024-02,Feb,2024,2,Electronics,Webcam HD,13.0,26.349999999999994
417604347,719176,81690398,285.92,5,2024-06-20,2024-06-22,Returned,Debit Card,1429.6000000000001,2024-06,Jun,2024,6,Home & Kitchen,Cast Iron Pan,90.67,976.2500000000001
946237594,126225,38427073,239.92,2,2023-04-03,2023-04-06,Returned,PayPal,479.84,2023-04,Apr,2023,4,Electronics,Bluetooth Speaker,22.88,434.08
208599066,877572,11540956,68.11,2,2024-11-05,2024-11-07,Delivered,PayPal,136.22,2024-11,Nov,2024,11,Electronics,USB-C Hub,46.28,43.66
645127678,216739,72363359,80.96,5,2023-04-03,2023-04-09,Returned,PayPal,404.79999999999995,2023-04,Apr,2023,4,Electronics,Smart Watch,36.99,219.84999999999994
927720428,770487,15957459,169.44,4,2023-04-13,2023-04-17,Cancelled,Debit Card,677.76,2023-04,Apr,2023,4,Electronics,Wireless Headphones,27.87,566.28
679574436,719176,64502486,80.39,1,2024-04-19,2024-04-25,Shipped,Debit Card,80.39,2024-04,Apr,2024,4,Home & Kitchen,Cast Iron Pan,90.67,-10.280000000000001
996703082,356787,41726318,104.85,3,2024-02-14,2024-02-21,Returned,Apple Pay,314.54999999999995,2024-02,Feb,2024,2,Electronics,Mechanical Keyboard,38.72,198.38999999999996
893112954,770487,79782527,224.71,5,2024-05-15,2024-05-21,Delivered,Debit Card,1123.55,2024-05,May,2024,5,Electronics,Wireless Headphones,27.87,984.1999999999999
665359037,719176,73070585,115.05,5,2023-08-29,2023-09-01,Returned,Credit Card,575.25,2023-08,Aug,2023,8,Home & Kitchen,Cast Iron Pan,90.67,121.89999999999998
140531056,207473,99100953,76.71,4,2023-03-21,2023-03-27,Delivered,Credit Card,306.84,2023-03,Mar,2023,3,Clothing,Graphic Tee,66.43,41.11999999999995
810741110,770487,25521714,62.15,2,2024-01-29,2024-02-04,Delivered,PayPal,124.3,2024-01,Jan,2024,1,Electronics,Wireless Headphones,27.87,68.56
461597989,334053,65804273,287.96,4,2023-02-05,2023-02-08,Delivered,Debit Card,1151.84,2023-02,Feb,2023,2,Electronics,Webcam HD,13.0,1099.84
922816526,334053,17270733,33.96,1,2024-04-21,2024-04-28,Cancelled,Apple Pay,33.96,2024-04,Apr,2024,4,Electronics,Webcam HD,13.0,20.96
763606238,671858,17672593,176.65,4,2023-11-23,2023-11-25,Cancelled,Apple Pay,706.6,2023-11,Nov,2023,11,Home & Kitchen,Air Fryer,110.01,266.56
240712839,770487,57219209,233.68,3,2024-02-16,2024-02-20,Shipped,PayPal,701.04,2024-02,Feb,2024,2,Electronics,Wireless Headphones,27.87,617.43
741288486,876646,30534124,118.11,4,2024-04-06,2024-04-11,Cancelled,PayPal,472.44,2024-04,Apr,2024,4,Clothing,Cargo Shorts,8.69,437.68
504499880,191161,64009265,61.85,4,2023-04-25,2023-05-02,Processing,Apple Pay,247.4,2023-04,Apr,2023,4,Home & Kitchen,Coffee Maker,50.5,45.400000000000006
265627642,191161,98834863,284.97,5,2023-01-08,2023-01-11,Delivered,Debit Card,1424.8500000000001,2023-01,Jan,2023,1,Home & Kitchen,Coffee Maker,50.5,1172.3500000000001
274211616,872246,30024960,24.07,3,2024-04-10,2024-04-14,Delivered,Credit Card,72.21000000000001,2024-04,Apr,2024,4,Clothing,Denim Jeans,29.09,-15.059999999999988
294181873,191161,84411983,209.04,3,2023-02-21,2023-02-26,Shipped,PayPal,627.12,2023-02,Feb,2023,2,Home & Kitchen,Coffee Maker,50.5,475.62
992649957,770487,56970882,95.03,4,2023-10-01,2023-10-03,Delivered,Apple Pay,380.12,2023-10,Oct,2023,10,Electronics,Wireless Headphones,27.87,268.64
843937341,770487,11698142,222.24,5,2023-04-25,2023-04-28,Cancelled,Apple Pay,1111.2,2023-04,Apr,2023,4,Electronics,Wireless Headphones,27.87,971.85
927959968,770487,83863413,153.09,3,2023-05-29,2023-06-04,Delivered,Apple Pay,459.27,2023-05,May,2023,5,Electronics,Wireless Headphones,27.87,375.65999999999997
770809983,876646,25898299,142.93,1,2024-06-20,2024-06-25,Delivered,PayPal,142.93,2024-06,Jun,2024,6,Clothing,Cargo Shorts,8.69,134.24
968704078,770487,67698610,32.83,3,2024-06-08,2024-06-14,Shipped,Apple Pay,98.49,2024-06,Jun,2024,6,Electronics,Wireless Headphones,27.87,14.879999999999995
277746324,126225,63782042,266.04,4,2024-10-30,2024-11-05,Delivered,Debit Card,1064.16,2024-10,Oct,2024,10,Electronics,Bluetooth Speaker,22.88,972.6400000000001
874364348,126225,46023439,257.72,2,2024-06-10,2024-06-15,Cancelled,Credit Card,515.44,2024-06,Jun,2024,6,Electronics,Bluetooth Speaker,22.88,469.68000000000006
569948247,356787,42787299,226.58,2,2024-03-23,2024-03-26,Delivered,Google Pay,453.16,2024-03,Mar,2024,3,Electronics,Mechanical Keyboard,38.72,375.72
146914391,877572,15334035,89.07,4,2024-11-25,2024-11-28,Delivered,Credit Card,356.28,2024-11,Nov,2024,11,Electronics,USB-C Hub,46.28,171.15999999999997
541156077,671858,97529405,144.1,3,2023-10-09,2023-10-12,Delivered,Debit Card,432.29999999999995,2023-10,Oct,2023,10,Home & Kitchen,Air Fryer,110.01,102.26999999999992
491163514,126225,50603163,93.46,5,2023-03-07,2023-03-12,Returned,Apple Pay,467.29999999999995,2023-03,Mar,2023,3,Electronics,Bluetooth Speaker,22.88,352.9
826239153,207473,55799273,122.81,5,2023-12-03,2023-12-08,Delivered,PayPal,614.05,2023-12,Dec,2023,12,Clothing,Graphic Tee,66.43,281.8999999999999
872649234,877572,30776478,225.34,2,2024-04-18,2024-04-25,Processing,Debit Card,450.68,2024-04,Apr,2024,4,Electronics,USB-C Hub,46.28,358.12
355046107,877572,25014631,175.67,1,2024-11-07,2024-11-14,Cancelled,Apple Pay,175.67,2024-11,Nov,2024,11,Electronics,USB-C Hub,46.28,129.39
576954730,872246,79008866,295.6,3,2023-08-01,2023-08-07,Delivered,PayPal,886.8000000000001,2023-08,Aug,2023,8,Clothing,Denim Jeans,29.09,799.5300000000001
755621841,877572,53507489,179.62,5,2023-06-09,2023-06-14,Delivered,Google Pay,898.1,2023-06,Jun,2023,6,Electronics,USB-C Hub,46.28,666.7
405939035,334053,64830300,292.26,5,2023-01-24,2023-01-31,Cancelled,Apple Pay,1461.3,2023-01,Jan,2023,1,Electronics,Webcam HD,13.0,1396.3
907873857,216739,10054484,45.8,4,2024-09-13,2024-09-20,Delivered,Debit Card,183.2,2024-09,Sep,2024,9,Electronics,Smart Watch,36.99,35.23999999999998
903734960,216739,43046464,235.47,4,2023-06-12,2023-06-19,Processing,Apple Pay,941.88,2023-06,Jun,2023,6,Electronics,Smart Watch,36.99,793.92
941599226,356787,61536717,102.62,3,2024-09-05,2024-09-08,Cancelled,Credit Card,307.86,2024-09,Sep,2024,9,Electronics,Mechanical Keyboard,38.72,191.70000000000002
582032731,809570,38470244,155.66,5,2024-10-13,2024-10-16,Shipped,Debit Card,778.3,2024-10,Oct,2024,10,Clothing,Hoodie,111.42,221.19999999999993
351258749,191161,98641164,249.57,4,2024-04-20,2024-04-23,Delivered,Debit Card,998.28,2024-04,Apr,2024,4,Home & Kitchen,Coffee Maker,50.5,796.28
673390109,126225,31009452,59.95,1,2024-04-20,2024-04-26,Shipped,Google Pay,59.95,2024-04,Apr,2024,4,Electronics,Bluetooth Speaker,22.88,37.07000000000001
356805216,809570,61536717,194.55,5,2024-02-25,2024-02-27,Delivered,Debit Card,972.75,2024-02,Feb,2024,2,Clothing,Hoodie,111.42,415.65
432288618,207473,14216175,222.31,1,2024-09-05,2024-09-10,Delivered,Google Pay,222.31,2024-09,Sep,2024,9,Clothing,Graphic Tee,66.43,155.88
968253265,877572,74988034,16.58,5,2023-04-04,2023-04-07,Returned,Apple Pay,82.89999999999999,2023-04,Apr,2023,4,Electronics,USB-C Hub,46.28,-148.5
942211135,872246,52169044,117.02,2,2023-06-15,2023-06-19,Delivered,Apple Pay,234.04,2023-06,Jun,2023,6,Clothing,Denim Jeans,29.09,175.85999999999999
603601664,719176,71367643,94.95,1,2023-11-27,2023-11-29,Delivered,Google Pay,94.95,2023-11,Nov,2023,11,Home & Kitchen,Cast Iron Pan,90.67,4.280000000000001
996696177,246316,74988034,297.01,2,2024-09-09,2024-09-13,Shipped,Google Pay,594.02,2024-09,Sep,2024,9,Clothing,Running Jacket,48.71,496.59999999999997
308323285,126225,52091325,219.38,1,2023-09-08,2023-09-12,Delivered,Credit Card,219.38,2023-09,Sep,2023,9,Electronics,Bluetooth Speaker,22.88,196.5
494966219,809570,21267237,121.73,4,2024-04-26,2024-05-03,Delivered,Google Pay,486.92,2024-04,Apr,2024,4,Clothing,Hoodie,111.42,41.24000000000001
828326405,216739,80027662,217.27,4,2024-10-24,2024-10-29,Shipped,Credit Card,869.08,2024-10,Oct,2024,10,Electronics,Smart Watch,36.99,721.12
712483158,388389,94482772,125.82,5,2023-02-10,2023-02-13,Cancelled,Apple Pay,629.0999999999999,2023-02,Feb,2023,2,Electronics,Laptop Stand,88.92,184.4999999999999
573087862,334053,65177213,86.11,5,2023-05-30,2023-06-06,Returned,Credit Card,430.55,2023-05,May,2023,5,Electronics,Webcam HD,13.0,365.55
595725097,877572,39742165,274.75,4,2023-12-14,2023-12-16,Delivered,PayPal,1099.0,2023-12,Dec,2023,12,Electronics,USB-C Hub,46.28,913.88
926178355,770487,42111036,228.22,3,2024-12-27,2024-12-31,Delivered,PayPal,684.66,2024-12,Dec,2024,12,Electronics,Wireless Headphones,27.87,601.05
402550088,876646,70407340,174.78,5,2024-12-17,2024-12-20,Delivered,Debit Card,873.9,2024-12,Dec,2024,12,Clothing,Cargo Shorts,8.69,830.4499999999999
935504321,126225,82394227,173.42,3,2023-08-15,2023-08-18,Delivered,Debit Card,520.26,2023-08,Aug,2023,8,Electronics,Bluetooth Speaker,22.88,451.62
510032406,207473,18620650,205.24,2,2024-12-31,2025-01-04,Cancelled,Debit Card,410.48,2024-12,Dec,2024,12,Clothing,Graphic Tee,66.43,277.62
639991949,126225,91424737,76.09,2,2023-09-21,2023-09-27,Processing,PayPal,152.18,2023-09,Sep,2023,9,Electronics,Bluetooth Speaker,22.88,106.42000000000002
666355637,126225,69302158,157.48,5,2024-01-08,2024-01-14,Shipped,Apple Pay,787.4,2024-01,Jan,2024,1,Electronics,Bluetooth Speaker,22.88,673.0
549533634,207473,15957459,180.26,5,2024-10-21,2024-10-23,Delivered,Google Pay,901.3,2024-10,Oct,2024,10,Clothing,Graphic Tee,66.43,569.1499999999999
274008639,877572,84514489,162.31,2,2023-06-23,2023-06-30,Shipped,Apple Pay,324.62,2023-06,Jun,2023,6,Electronics,USB-C Hub,46.28,232.06
977130288,770487,43273328,99.69,2,2023-12-17,2023-12-19,Delivered,PayPal,199.38,2023-12,Dec,2023,12,Electronics,Wireless Headphones,27.87,143.64
314423806,207473,66623995,113.38,4,2024-10-27,2024-10-29,Processing,Credit Card,453.52,2024-10,Oct,2024,10,Clothing,Graphic Tee,66.43,187.79999999999995
960345542,191161,71968116,68.72,1,2023-08-22,2023-08-28,Shipped,Credit Card,68.72,2023-08,Aug,2023,8,Home & Kitchen,Coffee Maker,50.5,18.22
749252434,356787,84158663,255.51,5,2024-07-20,2024-07-25,Returned,Credit Card,1277.55,2024-07,Jul,2024,7,Electronics,Mechanical Keyboard,38.72,1083.95
248604290,216739,77834855,224.43,2,2023-09-20,2023-09-27,Delivered,Apple Pay,448.86,2023-09,Sep,2023,9,Electronics,Smart Watch,36.99,374.88
368438908,126225,93394260,225.49,1,2023-10-12,2023-10-13,Delivered,Google Pay,225.49,2023-10,Oct,2023,10,Electronics,Bluetooth Speaker,22.88,202.61
156027635,216739,45431319,178.56,4,2024-08-22,2024-08-29,Delivered,Google Pay,714.24,2024-08,Aug,2024,8,Electronics,Smart Watch,36.99,566.28
788460744,719176,57130035,66.95,1,2024-10-11,2024-10-12,Shipped,Credit Card,66.95,2024-10,Oct,2024,10,Home & Kitchen,Cast Iron Pan,90.67,-23.72
616030284,216739,75793759,175.1,5,2024-05-13,2024-05-16,Shipped,Credit Card,875.5,2024-05,May,2024,5,Electronics,Smart Watch,36.99,690.55
498585961,876646,93893865,180.78,5,2024-10-20,2024-10-22,Returned,Apple Pay,903.9,2024-10,Oct,2024,10,Clothing,Cargo Shorts,8.69,860.4499999999999
695433590,877572,58612055,193.02,3,2023-10-05,2023-10-09,Processing,Apple Pay,579.0600000000001,2023-10,Oct,2023,10,Electronics,USB-C Hub,46.28,440.22
210154881,126225,25015458,108.92,5,2024-06-28,2024-06-30,Processing,PayPal,544.6,2024-06,Jun,2024,6,Electronics,Bluetooth Speaker,22.88,430.20000000000005
863860982,809570,98641164,11.88,5,2023-07-06,2023-07-10,Shipped,Apple Pay,59.400000000000006,2023-07,Jul,2023,7,Clothing,Hoodie,111.42,-497.70000000000005
653953485,877572,51154241,278.33,4,2023-11-08,2023-11-09,Delivered,Google Pay,1113.32,2023-11,Nov,2023,11,Electronics,USB-C Hub,46.28,928.1999999999999
233871736,770487,31009452,99.08,3,2023-08-26,2023-08-28,Delivered,Google Pay,297.24,2023-08,Aug,2023,8,Electronics,Wireless Headphones,27.87,213.63
406084084,126225,92666356,204.84,3,2023-08-04,2023-08-09,Delivered,Debit Card,614.52,2023-08,Aug,2023,8,Electronics,Bluetooth Speaker,22.88,545.88
190060226,216739,82772208,55.56,5,2024-09-16,2024-09-22,Shipped,Google Pay,277.8,2024-09,Sep,2024,9,Electronics,Smart Watch,36.99,92.85
919390458,671858,17195288,280.51,4,2023-10-03,2023-10-05,Returned,PayPal,1122.04,2023-10,Oct,2023,10,Home & Kitchen,Air Fryer,110.01,682.0
272134062,126225,30364454,226.1,4,2023-12-29,2024-01-05,Delivered,Apple Pay,904.4,2023-12,Dec,2023,12,Electronics,Bluetooth Speaker,22.88,812.88
392907427,877572,55657579,290.91,3,2024-02-18,2024-02-19,Cancelled,Debit Card,872.73,2024-02,Feb,2024,2,Electronics,USB-C Hub,46.28,733.89
582452834,246316,95758349,70.49,3,2024-12-22,2024-12-24,Delivered,PayPal,211.46999999999997,2024-12,Dec,2024,12,Clothing,Running Jacket,48.71,65.33999999999997
651208305,877572,25480907,224.3,2,2024-07-25,2024-07-30,Processing,Google Pay,448.6,2024-07,Jul,2024,7,Electronics,USB-C Hub,46.28,356.04
258214411,246316,97705310,56.51,4,2023-03-18,2023-03-20,Cancelled,Google Pay,226.04,2023-03,Mar,2023,3,Clothing,Running Jacket,48.71,31.19999999999999
992329618,246316,98550256,209.45,4,2024-11-06,2024-11-10,Delivered,PayPal,837.8,2024-11,Nov,2024,11,Clothing,Running Jacket,48.71,642.9599999999999
569732588,207473,97225156,195.48,3,2023-04-14,2023-04-15,Processing,PayPal,586.4399999999999,2023-04,Apr,2023,4,Clothing,Graphic Tee,66.43,387.1499999999999
198476695,246316,64038913,265.44,1,2024-04-28,2024-04-30,Delivered,Apple Pay,265.44,2024-04,Apr,2024,4,Clothing,Running Jacket,48.71,216.73
338411494,216739,67495923,67.99,1,2023-11-03,2023-11-08,Shipped,Debit Card,67.99,2023-11,Nov,2023,11,Electronics,Smart Watch,36.99,30.999999999999993
976928440,356787,31009452,171.43,3,2024-11-07,2024-11-10,Cancelled,Credit Card,514.29,2024-11,Nov,2024,11,Electronics,Mechanical Keyboard,38.72,398.13
584394989,126225,55377076,224.32,3,2024-12-17,2024-12-23,Returned,Apple Pay,672.96,2024-12,Dec,2024,12,Electronics,Bluetooth Speaker,22.88,604.32
475364113,876646,66267415,76.02,3,2023-11-25,2023-11-29,Delivered,Debit Card,228.06,2023-11,Nov,2023,11,Clothing,Cargo Shorts,8.69,201.99
128636900,809570,69302158,226.81,1,2023-09-19,2023-09-24,Delivered,Credit Card,226.81,2023-09,Sep,2023,9,Clothing,Hoodie,111.42,115.39
545492166,809570,48089166,23.92,5,2024-05-13,2024-05-20,Delivered,Google Pay,119.60000000000001,2024-05,May,2024,5,Clothing,Hoodie,111.42,-437.5
157184151,877572,12614124,241.49,5,2024-05-31,2024-06-07,Shipped,PayPal,1207.45,2024-05,May,2024,5,Electronics,USB-C Hub,46.28,976.0500000000001
525689202,770487,65857931,36.71,5,2023-03-19,2023-03-24,Returned,Credit Card,183.55,2023-03,Mar,2023,3,Electronics,Wireless Headphones,27.87,44.20000000000002
639026034,770487,87282128,198.54,2,2024-04-24,2024-04-29,Returned,Credit Card,397.08,2024-04,Apr,2024,4,Electronics,Wireless Headphones,27.87,341.34
501538092,671858,58942697,267.9,2,2024-04-21,2024-04-25,Cancelled,PayPal,535.8,2024-04,Apr,2024,4,Home & Kitchen,Air Fryer,110.01,315.78
353164777,126225,95585469,210.84,4,2024-06-24,2024-07-01,Delivered,Apple Pay,843.36,2024-06,Jun,2024,6,Electronics,Bluetooth Speaker,22.88,751.84
514642708,877572,95758349,103.48,2,2023-01-09,2023-01-11,Delivered,Debit Card,206.96,2023-01,Jan,2023,1,Electronics,USB-C Hub,46.28,114.4
187623171,207473,45059710,199.54,2,2024-06-29,2024-07-03,Returned,Google Pay,399.08,2024-06,Jun,2024,6,Clothing,Graphic Tee,66.43,266.21999999999997
502559419,216739,52462441,99.45,1,2023-06-01,2023-06-03,Delivered,Google Pay,99.45,2023-06,Jun,2023,6,Electronics,Smart Watch,36.99,62.46
341096660,207473,20570592,111.06,1,2023-05-11,2023-05-16,Delivered,PayPal,111.06,2023-05,May,2023,5,Clothing,Graphic Tee,66.43,44.629999999999995
130266145,216739,19736572,133.03,3,2023-11-07,2023-11-09,Delivered,Debit Card,399.09000000000003,2023-11,Nov,2023,11,Electronics,Smart Watch,36.99,288.12
442185272,216739,85017682,284.91,1,2023-05-07,2023-05-14,Shipped,Debit Card,284.91,2023-05,May,2023,5,Electronics,Smart Watch,36.99,247.92000000000002
206389694,877572,94951883,233.58,5,2023-07-23,2023-07-25,Returned,Credit Card,1167.9,2023-07,Jul,2023,7,Electronics,USB-C Hub,46.28,936.5000000000001
867407868,216739,55114543,159.77,2,2024-08-15,2024-08-21,Returned,Debit Card,319.54,2024-08,Aug,2024,8,Electronics,Smart Watch,36.99,245.56
797889971,216739,61053474,227.4,3,2024-09-11,2024-09-14,Shipped,Debit Card,682.2,2024-09,Sep,2024,9,Electronics,Smart Watch,36.99,571.23
460015275,877572,99774697,84.02,1,2024-01-04,2024-01-08,Shipped,Credit Card,84.02,2024-01,Jan,2024,1,Electronics,USB-C Hub,46.28,37.739999999999995
949738493,877572,93115778,114.5,3,2023-04-13,2023-04-16,Returned,Credit Card,343.5,2023-04,Apr,2023,4,Electronics,USB-C Hub,46.28,204.66
256819248,334053,75876924,299.9,1,2023-11-04,2023-11-06,Cancelled,Apple Pay,299.9,2023-11,Nov,2023,11,Electronics,Webcam HD,13.0,286.9
247746438,719176,15614174,23.15,2,2024-10-24,2024-10-27,Delivered,Google Pay,46.3,2024-10,Oct,2024,10,Home & Kitchen,Cast Iron Pan,90.67,-135.04000000000002
141127742,216739,17869910,231.05,1,2024-12-12,2024-12-16,Processing,Debit Card,231.05,2024-12,Dec,2024,12,Electronics,Smart Watch,36.99,194.06
408034406,191161,34073380,130.3,2,2024-01-16,2024-01-21,Shipped,Debit Card,260.6,2024-01,Jan,2024,1,Home & Kitchen,Coffee Maker,50.5,159.60000000000002
990949719,126225,30776478,115.86,1,2024-11-15,2024-11-17,Returned,Debit Card,115.86,2024-11,Nov,2024,11,Electronics,Bluetooth Speaker,22.88,92.98
607294618,770487,71780854,118.21,3,2024-02-18,2024-02-24,Processing,PayPal,354.63,2024-02,Feb,2024,2,Electronics,Wireless Headphones,27.87,271.02
847401602,770487,24549543,19.91,2,2023-01-30,2023-02-03,Shipped,Credit Card,39.82,2023-01,Jan,2023,1,Electronics,Wireless Headphones,27.87,-15.920000000000002
992398092,216739,82772208,111.1,2,2023-04-13,2023-04-14,Delivered,Apple Pay,222.2,2023-04,Apr,2023,4,Electronics,Smart Watch,36.99,148.21999999999997
249027517,877572,46468984,270.45,4,2024-03-01,2024-03-08,Delivered,Google Pay,1081.8,2024-03,Mar,2024,3,Electronics,USB-C Hub,46.28,896.68
